Time Logs,יומני זמן,
Transferred Qty,כמות שהועברה,
Completed Qty,כמות שהושלמה,
Manufacturing Settings,הגדרות ייצור,
Backflush Raw Materials Based On, ייצא חומרי גלם בהתבסס על,
Material Transferred for Manufacture,חומר הועבר לייצור,
Capacity Planning,תכנון קיבולת,
Allow Overtime,אפשר שעות נוספות,
Plan time logs outside Workstation Working Hours.,תכנן יומני זמן מחוץ לשעות עבודה בתחנת עבודה.,
Allow Production on Holidays,אפשר ייצור בחגים,
Capacity Planning For (Days),תכנון קיבולת ל(ימים),
Try planning operations for X days in advance.,נסה לתכנן פעולות לכמה ימים מראש.,
Time Between Operations (in mins),זמן בין פעולות (בדקות),
Default 10 mins,ברירת מחדל של 10 דקות,
Default Work In Progress Warehouse,מחסן ברירת המחדל לעבודה בתהליך,
Default Finished Goods Warehouse,מחסן ברירת המחדל למוצרים מוגמרים,
Other Settings,הגדרות נוספות,
Material Request Type,סוג בקשת החומרים,
Material Issue,הנפקת חומרים,
Default Workstation,תחנת עבודה כברירת המחדל,
Get Items From,קבל פריטים מ,
Get Sales Orders,קבל הזמנות,
Get Material Request,קבל בקשת חומרים,
Material Requests,בקשות חומרים,
Production Plan Item,תכנית ייצור הפריט,
Planned Start Date,תאריך מתוכנן להתחלה ,
material_request_item,בקשת חומרים לפריט,
Product Bundle Item,פריט מחבילת המוצרים,
Production Plan Material Request,בקשת חומרים לתכנית ייצור,
Production Plan Sales Order,תכנית ייצור להזמנה,
Sales Order Date,תאריך ההזמנה,
Item To Manufacture,פריט לייצור,
Material Transferred for Manufacturing,חומרים הועברו לייצור,
Manufactured Qty,כמות שיוצרה,
Use Multi-Level BOM,השתמש ב-BOM רב-שלבי,
Plan material for sub-assemblies,תכנן נתינת חומרים לתתי-המכלולים,
Warehouses,מחסנים,
Work-in-Progress Warehouse,מחסן לעבודה בתהליך,
Required Items,פריטים דרושים,
Actual Start Date,תאריך התחלה בפועל,
Planned End Date,תאריך סיום מתוכנן,
Actual End Date,תאריך סיום בפועל,
Operation Cost,עלות תפעול,
Planned Operating Cost,עלות תפעול מתוכננת,
Actual Operating Cost,עלות תפעול בפועל,
Additional Operating Cost,עלויות תפעול נוספות,
Total Operating Cost,סך עלויות התפעול,
Manufacture against Material Request,ייצור למול בקשת חומרים,
Operation Description,תיאור התפעול,
Operation completed for how many finished goods?,לכמה מוצרים מוגמרים התפעול הושלם?,
Work in Progress,עבודה בתהליך,
Estimated Time and Cost,זמן ועלות משוערים,
Planned Start Time,זמן התחלה מתוכנן ,
Planned End Time,שעת סיום מתוכננת,
in Minutes,בדקות,
Actual Time and Cost,זמן ועלות בפועל,
Actual Start Time,זמן התחלה בפועל ,
Actual End Time,שעת סיום בפועל,
Updated via 'Time Log',עודכן דרך 'יומני הזמן',
Actual Operation Time,זמן תפעול בפועל,
in Minutes\nUpdated via 'Time Log',"בדקות\nעודכן באמצעות 'יומן זמן """,
(Hour Rate / 60) * Actual Operation Time,(חלק השעה / 60) * זמן תפעול בפועל,
Workstation Name,שם תחנת עבודה,
Operating Costs,עלויות תפעול,
Electricity Cost,עלות חשמל,
per hour,לשעה,
Consumable Cost,עלות מתכלה,
Rent Cost,עלות השכרה,
Wages,שכר,
Wages per hour,שכר לשעה,
Net Hour Rate,תעריף לשעה נטו,
Workstation Working Hour,שעות פעילות של תחנת העבודה,
Website URL,כתובת אתר אינטרנט,
Homepage,דף הבית,
Tag Line,סלוגן פרסומי, 
Company Tagline for website homepage,סלוגן פרסומי של החברה לעמוד הבית של האתר,
Company Description for website homepage,תיאור החברה עבור עמוד הבית של האתר,
Products to be shown on website homepage,מוצרים שיוצגו בעמוד הבית של האתר,
Homepage Featured Product,מוצרים מומלצים לעמוד הבית,
Products Settings,הגדרות מוצרים,
Home Page is Products,דף הבית הוא מוצרים,
"If checked, the Home page will be the default Item Group for the website","אם אפשרות זו מסומנת, דף הבית יהיה ברירת המחדל כקבוצת הפריטים לאתר",
Attributes,מאפיינים,
Attribute,מאפיין,
Activity Cost,עלות הפעילות,
Billing Rate,שיעור החיוב,
Costing Rate,שיעור התמחיר,
Projects User,משתמש לפרויקטים,
Default Costing Rate,שיעור התמחיר של ברירת המחדל,
Default Billing Rate,שיעור החיוב של ברירת המחדל,
Dependent Task,משימה תלויה,
Project Type,סוג פרויקט,
% Completed,% הושלם,
Project will be accessible on the website to these users,הפרויקט יהיה נגיש באתר למשתמשים אלו,
Start and End Dates,תאריכי התחלה וסיום,
Costing and Billing,תמחיר ותשלומים,
Total Expense Claim (via Expense Claims),סך תביעת ההוצאות (באמצעות תביעות הוצאות),
Total Purchase Cost (via Purchase Invoice),עלות רכישה כוללת (באמצעות רכישת חשבונית),
Gross Margin,שיעור רווח גולמי,
Gross Margin %,% שיעור רווח גולמי,
Projects Manager,מנהל פרויקטים,
Project User,משתמש בפרויקט,
Expected Time (in hours),זמן צפוי (בשעות),
Actual Start Date (via Time Sheet),תאריך התחלה בפועל (דרך גיליון העבודה),
Actual Time (in hours),זמן בפועל (בשעות),
Actual End Date (via Time Sheet),תאריך סיום בפועל (דרך גיליון העבודה),
Total Costing Amount (via Time Sheet),סך סכום העלות (דרך גיליון העבודה),
Total Expense Claim (via Expense Claim),סך תביעת ההוצאות (דרך גיליון העבודה),
Total Billing Amount (via Time Sheet),סך הסכום לתשלום (דרך גיליון העבודה),
Review Date,תאריך הביקורת,
Closing Date,תאריך סגירה,
Task Depends On,המשימה תלויה ב,
Employee Detail,פרטי העובד,
% Amount Billed,% סכום החיוב,
Costing Amount,סכום תמחיר,
Resolution,רזולוציה,
Minute,דקות,
May,מאי,
"Keep Track of Sales Campaigns. Keep track of Leads, Quotations, Sales Order etc from Campaigns to gauge Return on Investment. ","עקוב אחר קמפיינים של מכירות. לידים, הצעות מחיר, הזמנות ועוד, מהקמפיינים השונים כדי לאמוד את ההחזרים על ההשקעות.",
Buyer of Goods and Services.,לקוח מוצרים ושירותים.,
From Lead,מליד,
Default Price List,מחיר מחירון ברירת המחדל,
Mention if non-standard receivable account,ציין במקרה שבו חשבון חייב אינו סטנדרטי,
Additional information regarding the customer.,מידע נוסף לגבי הלקוח.,
Sales Partner and Commission,שותפי מכירות ועמלות,
Commission Rate,שיעור העמלה,
Sales Team Details,פרטי צוות המכירות,
Industry Type,סוג התעשייה,
Installation Date,תאריך התקנה,
Installation Time,זמן התקנה,
Installation Note Item,הערה התקנה של הפריט,
Installed Qty,כמות מותקנת,
Lead Source,מקור הליד,
Expense Details,פרטי חשבון,
"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. \n\nThe package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".\n\nFor Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.\n\nNote: BOM = Bill of Materials","קבץ קבוצת **פריטים** לתוך קבוצת **פריטים** אחרת. דבר זה יעיל אם אתה אורז **פריטים** מסוימים לתוך חבילה ואתה שומר את מלאי **הפריטים** הארוזים לא מקובצים. \n\n**הפריטים** הארוזים יש להגדיר בקטגוריה 'האם פריט במלאי' כ'לא' ואת הקטגוריה 'האם פריט למכירה' כ'כן'. \n\nלדוגמה: אם אתה מוכר מחשב נייד ותיק גב בנפרד אך יש לך מחיר מיוחד כאשר הלקוח קונה את שניהם ביחד אז המחשב והתיק ביחד מהווים חבילת מוצרים חדשה של הפריט. \n\nהערה: BOM = מפרט החומרים ",
Parent Item,פריט אב,
List items that form the package.,מנה את הפריטים המרכיבים את החבילה.,
Quotation To,הצעת מחיר ל,
Rate at which customer's currency is converted to company's base currency,השיעור בו מטבע הלקוח מומר למטבע הבסיס של החברה,
Rate at which Price list currency is converted to company's base currency,השיעור בו מטבע המחירון מומר למטבע הבסיס של החברה,
In Words will be visible once you save the Quotation.,השדה 'במילים' יהיה גלוי לאחר שתשמור את הצעת המחיר.,
Term Details,פרטי התנאי,
Quotation Item,הצעת מחיר לפריט,
Against Doctype,למול סוג המסמך,
Against Docname,למול שם המסמך,
In Words will be visible once you save the Sales Order.,השדה 'במילים' יהיו גלוי לאחר שתשמור את ההזמנה.,
Track this Sales Order against any Project,עקוב אחר הזמנה זו למול כל פרויקט,
Billing and Delivery Status,סטטוס חיוב ומשלוח,
Not Delivered,לא נמסר,
Fully Delivered,נמסר באופן מלא,
Partly Delivered,נמסר באופן חלקי,
Not Applicable,לא מותאם,
%  Delivered,% נמסר,
% of materials delivered against this Sales Order,% החומרים המועברים עבור הזמנה זו,
% of materials billed against this Sales Order,% שולם על החומרים עבור הזמנה זו,
Not Billed,לא שולם,
Fully Billed,שולם במלואו,
Partly Billed,שולם חלקית,
Supplier delivers to Customer,הספק שולח ללקוח,
Delivery Warehouse,מחסן אספקה,
Planned Quantity,כמות מתוכננת,
For Production,לייצור,
Produced Quantity,כמות מיוצרת,
Used for Production Plan,משמש לתכנית ייצור,
Contact No.,מספר ליצירת קשר,
Contribution (%),תרומה (%),
Contribution to Net Total,תרומה לסך הכולל,
Selling Settings,הגדרות מכירות,
Settings for Selling Module,הגדרות עבור מודול מכירות,
Customer Naming By,שיום לקוחות על פי,
Campaign Naming By,שיום קמפיינים על פי,
Default Customer Group,קבוצת לקוחות המוגדרת כברירת מחדל,
Default Territory,טריטורית ברירת מחדל,
Sales Order Required,נדרשת הזמנה,
Delivery Note Required,תעודת משלוח נדרשת,
Allow user to edit Price List Rate in transactions,אפשר למשתמש לערוך ערך מחירון בעסקאות,
Allow multiple Sales Orders against a Customer's Purchase Order,אפשר הזמנות מרובות עבור הזמנת הרכש של הלקוח,
SMS Center,מרכז ה-sms,
Send To,שלח אל,
All Contact,כל אנשי הקשר,
All Customer Contact,כל קשרי הלקוחות,
All Supplier Contact,כל פרטי התקשורת עם הספק,
All Sales Partner Contact,כל פרטי התקשורת של שותפי המכירות,
All Lead (Open),כל הלידים (פתוח),
All Employee (Active),כל העובדים (פעיל),
All Sales Person,כל אנשי המכירות,
Create Receiver List,צור רשימת כונסי נכסים,
Receiver List,רשימת כונסי נכסים,
Messages greater than 160 characters will be split into multiple messages,הודעות בעלות יותר מ-160 תווים יפוצלו למספר הודעות,
Total Characters,סך התווים,
Total Message(s),סך ההודעות,
Authorization Control,בקרת אישורים,
Authorization Rule,כללי האישורים,
Average Discount,הנחה ממוצעת,
Customerwise Discount,הנחה מותאמת ללקוח,
Itemwise Discount,הנחה על פי פריט,
Customer or Item,לקוח או פריט,
Customer / Item Name,שם לקוח / שם פריט,
Authorized Value,ערך מורשה,
Applicable To (Role),מתאים ל (תפקיד),
Applicable To (Employee),מתאים ל (עובד),
Applicable To (User),מתאים ל (משתמש),
Applicable To (Designation),מתאים ל(ייעוד),
Approving Role (above authorized value),תפקיד מאשר (מעל הערך מורשה),
Approving User  (above authorized value),שם המשתמש המאשר (מעל הערך מורשה),
Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,ישות משפטית / חברת בת עם טבלה נפרדת של החשבונות השייכים לארגון.,
Change Abbreviation,שנה קיצור,
Default Values,ערכי ברירת המחדל,
Default Holiday List,רשימת ימי החג בברירת המחדל,
Default Cash Account,חשבון מזומנים המוגדר ברירת מחדל,
Default Receivable Account,חשבון לתשלום המוגדר כברירת מחדל,
Round Off Cost Center,עגל את מרכז העלות,
Exchange Gain / Loss Account,חשבון המרה לרווח / הפסד,
Default Payable Account,חשבון לתשלום המוגדר כברירת מחדל,
Default Cost of Goods Sold Account,חשבון ברירת המחדל לעלות המכר,
Default Income Account,חשבון הכנסות ברירת מחדל,
Stock Settings,הגדרות מלאי,
Stock Adjustment Account,חשבון התאמת מלאי,
Fixed Asset Depreciation Settings,הגדרות פחת רכוש קבוע,
Gain/Loss Account on Asset Disposal,חשבון רווח / הפסד בעת מימוש נכסים,
Asset Depreciation Cost Center,פחת נכסים של מרכז העלות,
Budget Detail,פרטי תקציב,
Company Info,מידע על חברה,
For reference only.,לידיעה בלבד.,
Phone No,מספר טלפון,
Registration Details,פרטי רישום,
Company registration numbers for your reference. Tax numbers etc.,מספרי רישום חברה לידיעתך. מספרי מיסוי וכו ',
Delete Company Transactions,מחק את עסקאות החברה,
Currency Exchange,המרת מטבעות,
Specify Exchange Rate to convert one currency into another,ציין שער חליפין על מנת להמיר מטבע אחד לאחר,
From Currency,ממטבע,
To Currency,למטבע,
Customer Group Name,שם קבוצת הלקוחות,
Parent Customer Group,קבוצת אב לקוחות,
Only leaf nodes are allowed in transaction,רק ניתן להשתמש רק בישויות ללא תת-ישויות בעסקה זו,
Mention if non-standard receivable account applicable,ציין אם חשבון לתשלום שאינו סטנדרטי מתאים,
Email Digest,לקט לדואר האלקטרוני,
Send regular summary reports via Email.,שלח דוחות סיכום קבועים באמצעות הדואר האלקטרוני,
Email Digest Settings,הגדרות ללקט לדואר האלקטרוני,
How frequently?,באיזו תדירות?,
Next email will be sent on:,המייל הבא ישלח ב:,
Note: Email will not be sent to disabled users,הערה: המייל לא יישלח למשתמשים חסומים,
Annual Income,הכנסה שנתית,
Bank Balance,עובר ושב,
Receivables,חובות לתשלום,
Payables,תשלומים,
New Sales Orders,הזמנות חדשות,
New Purchase Orders,הזמנות רכש חדשות,
New Quotations,הצעות מחיר חדשות,
Add Quote,הוסף הצעת מחיר,
Global Defaults,ברירות מחדל כלליות,
Default Company,חברה המוגדרת כברירת מחדל,
Current Fiscal Year,שנת כספים נוכחית,
Hide Currency Symbol,הסתר סמל מטבע,
Do not show any symbol like $ etc next to currencies.,אל תראה סימנים כמו $ ודומיהם בסמוך למטבעות.,
"If disable, 'Rounded Total' field will not be visible in any transaction","אם מושבת, השדה 'סך מעוגל' לא יהיה גלוי בשום עסקה",
Disable In Words,השבת במילים,
"If disable, 'In Words' field will not be visible in any transaction","אם מושבת, השדה 'במילים' לא יהיה גלוי בשום עסקה",
Item Classification,סיווג פריט,
General Settings,הגדרות כלליות,
Item Group Name,שם קבוצת פריט,
Parent Item Group,קבוצת האב של פריט,
Item Tax,מיסוי הפריט,
Check this if you want to show in website,סמן אם תרצה להציג באתר,
Show this slideshow at the top of the page,הצג מצגת זו בחלק העליון של הדף,
HTML / Banner that will show on the top of product list.,HTML / מודעת באנר שתוצג מעל רשימת המוצרים.,
Set prefix for numbering series on your transactions,הגדר קידומת למספור הסדרה בעסקאות שלך,
Setup Series,הגדר סדרה,
Select Transaction,בחר עסקה,
Help HTML,עזרה בשימוש ב-HTML,
Series List for this Transaction,רשימת סדרות לעסקה זו,
User must always select,משתמש חייב תמיד לבחור,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,בדוק זאת אם תרצה לחייב את המשתמש לבחור סדרה לפני השמירה. לא תהיה ברירת מחדל אם תבדקו זאת.,
Update Series,עדכן סדרה,
Change the starting / current sequence number of an existing series.,שנה את מספר המתחיל של הרצף / המספר הנוכחי של הרצף של הסדרה.,
Prefix,קידומת,
Current Value,ערך נוכחי,
This is the number of the last created transaction with this prefix,זהו המספר של העסקה האחרונה שנוצרה עם קידומת זו,
Update Series Number,עדכן מספר סידורי,
Quotation Lost Reason,סיבה לאובדן הצעת המחיר,
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,/ מפיץ / סוכן / שותפים / משווק / שותף / צד שלישי שמוכר את המוצרים עבור עמלה.,
Sales Partner Name,שם שותף מכירות,
Partner Type,שם שותף,
Address & Contacts,כתובת ופרטי התקשרות,
Address Desc,תיאור הכתובת,
Contact Desc,פרטי התקשרות,
Sales Partner Target,יעדי שותף המכירות,
Targets,יעדים,
Show In Website,הצג באתר,
Logo,לוגו,
Partner website,אתר השותף,
All Sales Transactions can be tagged against multiple **Sales Persons** so that you can set and monitor targets.,"ניתן לתייג את כל עסקאות המכירה תחת **אנשי מכירות** מרובים, כך שתוכל להגדיר ולעקוב אחר יעדיהם.",
Name and Employee ID,שם ומזהה עובד,
Sales Person Name,שם איש מכירות,
Parent Sales Person,איש מכירות אב,
Select company name first.,קודם כל יש לבחור שם חברה.,
Sales Person Targets,מטרות איש מכירות,
Set targets Item Group-wise for this Sales Person.,הגדר יעדים על פי קבוצות פריטים לאיש מכירות זה.,
Target Detail,פרטי היעד,
Target Qty,כמות היעד,
Target Amount,סכום היעד,
Target Distribution,יעד ההפצה,
"Standard Terms and Conditions that can be added to Sales and Purchases.\n\nExamples:\n\n1. Validity of the offer.\n1. Payment Terms (In Advance, On Credit, part advance etc).\n1. What is extra (or payable by the Customer).\n1. Safety / usage warning.\n1. Warranty if any.\n1. Returns Policy.\n1. Terms of shipping, if applicable.\n1. Ways of addressing disputes, indemnity, liability, etc.\n1. Address and Contact of your Company.","תנאים והגבלות רגילים שניתן להוסיף למכירות ורכישות. דוגמאות: 1. תוקף ההצעה. 1. תנאי תשלום (מראש, באשראי, מקדמה חלקית וכו). 1. תשלום נוסף (שהלקוח ישלם). בטיחות / אזהרת שימוש 1. אחריות 1. אחריות אם נצרכת. 1. מדיניות החזרים. 1. תנאי משלוח, אם קיימים. 1. דרכים להתמודדות עם מחלוקות, תשלום נזק, אחריות, וכו כתובת ופרטי התקשרות של החברה שלך.",
Classification of Customers by region,סיווג לקוחות על פי אזור,
Territory Name,שם אזור,
Parent Territory,אזור אב,
Territory Manager,מנהל אזור,
For reference,לידיעה,
Territory Targets,יעדים אזוריים,
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,הגדר תקציב על פי קבוצת פריטים באזור זה. תוכל בנוסף לכלול הגדרות מחזוריות אם תגדיר את ההפצה.,
UOM Name,שם יחידת המידה,
Check this to disallow fractions. (for Nos),סמן כאן על מנת למנוע יצירת שברים. (במספרים),
Website Item Group,קבוצת פריטים באתר,
Cross Listing of Item in multiple groups,רישום כפול של פריט בקבוצות מרובות,
Default settings for Shopping Cart,הגדרות ברירת מחדל עבור עגלת קניות,
Enable Shopping Cart,אפשר סל קניות,
Display Settings,הגדרות תצוגה,
Quotation Series,מערכת הצעת מחיר,
Checkout Settings,הגדרות חיוב,
Enable Checkout, אפשר חיוב,
Payment Success Url,כתובת אינטרנט לאחר הצלחת התשלום,
After payment completion redirect user to selected page.,לאחר השלמת התשלום הפנה את המשתמש לדף הנבחר.,
Batch ID,מזהה אצווה,
Batch Description,תיאור אצווה,
Bin,סל,
Reserved Quantity,כמות שמורה,
Actual Quantity,כמות בפועל,
Requested Quantity,כמות מבוקשת,
Moving Average Rate,מחיר ממוצע נע,
FCFS Rate,ערכי נכנס ראשון יוצא ראשון,
Delivery To,משלוח ל,
Is Return,האם הוחזר,
Return Against Delivery Note,החזר למול תעודת משלוח,
Customer's Purchase Order No,מספר הזמנת רכש של הלקוח,
Billing Address Name,שם כתובת לחיוב,
Required only for sample item.,נדרש רק עבור פריט מדגם.,
"If you have created a standard template in Sales Taxes and Charges Template, select one and click on the button below.","אם יצרת תבנית סטנדרטית למיסוי מכירות ותבנית לחיובים, בחר אחת מהן ולחץ על הכפתור למטה.",
In Words will be visible once you save the Delivery Note.,השדה 'במילים' יהיה גלוי לאחר שתשמרו את תעודת המשלוח.,
In Words (Export) will be visible once you save the Delivery Note.,השדה 'במילים (יצוא)' יהיה גלוי לאחר שתשמרו את תעודת המשלוח.,
Transporter Info,מידע על המוביל,
Track this Delivery Note against any Project,עקוב אחר תעודת משלוח זאת עבור כל פרויקט,
Print Without Amount,הדפס ללא סכום,
% Installed,% מותקן,
% of materials delivered against this Delivery Note,% מהחומרים שהועברו עבור תעודת משלוח זו,
Installation Status,מצב התקנה,
Excise Page Number,מספר גיליון היטל,
Instructions,הוראות,
From Warehouse,ממחסן,
Against Sales Order,עבור ההזמנה,
Against Sales Order Item,עבור פריט ההזמנה,
Against Sales Invoice,עבור חשבונית מכירות,
Against Sales Invoice Item,עבור פריט מכירות חשבונית,
Available Batch Qty at From Warehouse,כמות האצוות הזמינות מהמחסן,
Available Qty at From Warehouse,כמות זמינה מהמחסן,
Delivery Details,פרטי משלוח,
"A Product or a Service that is bought, sold or kept in stock.","מוצר או שירות שנקנה, נמכר או מוחזק במלאי.",
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified","אם פריט הינו גרסה של פריט אחר אזי התיאור, התמונה, התמחור, המיסוי , ועוד, ייקבעו מתבנית פריט המקור אלא אם צוין במפורש אחרת",
Default Unit of Measure,ברירת מחדל של יחידת מידה,
Maintain Stock,שמר מלאי,
Standard Selling Rate,שיעור מכירה אחידה,
End of Life,תום תוקף,
Valuation Method,שיטת הערכת שווי,
FIFO,נכנס ראשון יוצא ראשון,
Moving Average,ממוצע נע,
Warranty Period (in days),תקופת אחריות (בימים),
Auto re-order,הזמן מחדש אוטומטית,
Reorder level based on Warehouse,רמת הזמנה חוזרת מבוססת על מחסן,
Will also apply for variants unless overridden,תחול גם על הגרסאות אלא אם תדרס,
Will also apply for variants,תחול גם על הגרסאות,
Has Batch No,בעל מספר אצווה,
Has Serial No,בעל מספר סידורי,
Serial Number Series,סדרת מספר סידורי,
"Example: ABCD.#####\nIf series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","דוגמה:. ABCD ##### אם הסדרה מוגדרת ומספר סידורי אינו מוזכר בעסקאות, יווצר מספר סידורי אוטומטי המבוסס על סדרה זו. אם אתה תמיד רוצה להזכיר במפורש מספר סידורי לפריט זה. השאר מקום זה ריק.",
Variants,גרסאות,
Has Variants,בעל גרסאות שונות,
"If this item has variants, then it cannot be selected in sales orders etc.","אם לפריט זה יש גרסאות הוא אינו יכול להיבחר להזמנות ודומיהן",
Item Attribute,מאפייני הפריט,
Is Purchase Item,האם פריט לרכישה,
Minimum Order Qty,כמות מינימום להזמנה,
Average time taken by the supplier to deliver,הזמן הממוצע שלוקח לספק למסור את ההזמנה,
Delivered by Supplier (Drop Ship),נמסר על ידי ספק (דרופשיפ),
Supplier Items,פריטי הספק,
Sales Details,פרטי מכירות,
Is Sales Item,האם פריט מכירות,
Max Discount (%),הנחה מקסימלית (%),
Customer Items,פריטי הלקוח,
Inspection Criteria,קריטריונים לבדיקה,
Default BOM,ה-BOM המוגדר כברירת המחדל,
Supply Raw Materials for Purchase,ספק חומרי גלם לרכישה,
If subcontracted to a vendor,האם מבוצע על ידי ספק קבל משנה,
Customer Code,קוד לקוח,
Items with higher weightage will be shown higher,פריטים עם משקל גבוה יותר יוצגו גבוה יותר,
Show a slideshow at the top of the page,הצג מצגת בחלק העליון של הדף,
Website Warehouse,מחסן האתר,
"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.","הצג ""במלאי"" או ""לא במלאי"", המבוסס על המלאי הזמין במחסן זה.",
Website Item Groups,קבוצות הפריטים באתר,
List this Item in multiple groups on the website.,רשום פריט זה במספר קבוצות באתר.,
Copy From Item Group,העתק מקבוצת הפריטים,
Total Projected Qty,סך הכמות החזויה,
Publish in Hub,פרסם ב-Hub,
Publish Item to hub.erpnext.com,פרסם פריט ב-hub.erpnext.com,
Synced With Hub,סנכרן ב-hub,
Attribute Name,שם מאפיין,
Numeric Values,ערכים מספריים,
From Range,מטווח,
Increment,תוספת,
To Range,עד טווח,
Item Attribute Values,ערכי מאפייני הפריט,
Item Attribute Value,ערך מאפיין הפריט,
Attribute Value,ערך המאפיין,
Abbreviation,קיצור,
"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","כינוי זה יצורף לקוד הפריט. לדוגמה, אם הקיצור שבחרת הוא "SM" וקוד הפריט הוא "T-SHIRT" קוד הגרסה יהיה "T-SHIRT-SM"",
Item Barcode,ברקוד הפריט,
Item Customer Detail,פרטי פריט הלקוח,
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","לנוחות הלקוח, ניתן להשתמש בקודים הללו בפורמטי הדפסה שונים כגון חשבוניות ותעודות משלוח",
Ref Code,קוד הפנייה,
Default Buying Cost Center,מרכז עלות ברירת המחדל לרכש,
Default Supplier,ספק המוגדר כברירת מחדל,
Default Expense Account,חשבון הוצאות המוגדר כברירת המחדל,
Default Selling Cost Center,מרכז עלות ברירת המחדל למכירות,
Item Price,מחיר הפריט,
Valid From ,בתוקף מ,
Valid Upto ,בתוקף עד,
Item Quality Inspection Parameter,פרמטר לבקרת איכות הפריט,
Acceptance Criteria,קריטריונים לקבלה,
Item Reorder,הזמנת פריט מחדש,
Check in (group),הרשמה (קבוצה),
Request for,בקשה ל,
Re-order Level,רמה להזמנה מחודשת,
Re-order Qty,כמות להזמנה מחודשת,
Item Supplier,ספק הפריט,
Item Variant,גרסת הפריט,
Item Variant Attribute,מאפיין של גרסת הפריט,
Item Website Specification,מפרט הפריט באתר,
Table for Item that will be shown in Web Site,טבלת הפריטים שיוצגו באתר האינטרנט,
Landed Cost Item,פריט לאחר הנחה,
Receipt Document Type,סוג מסמך קבלה,
Receipt Document,מסמך הקבלה,
Applicable Charges,חיובים מותאמים,
Purchase Receipt Item,קבלת רכש על פריט,
Landed Cost Purchase Receipt,קבלת רכישת עלות נחתה,
Landed Cost Taxes and Charges,מסים חיובים לאחר הנחה,
Landed Cost Voucher,שובר הנחה,
Purchase Receipts,קבלות רכישה,
Purchase Receipt Items,קבלת רכישה על פריטים,
Get Items From Purchase Receipts,קבל פריטים מקבלות הרכישה,
Distribute Charges Based On,חלק תשלומים על פי,
Landed Cost Help,עזרה בשימוש בעלות במקום היעד,
Manufacturers used in Items,היצרנים מהם התקבלו פריטים,
Limited to 12 characters,מוגבל ל -12 תווים,
Requested For,נדרש ל,
% Ordered,% הוזמן,
Terms and Conditions Content,תוכן תנאים והגבלות,
Quantity and Warehouse,כמות ומחסן,
Lead Time Date,תאריך הליד,
Min Order Qty,כמות מינימלית להזמנה,
Packed Item,פריט ארוז,
To Warehouse (Optional),למחסן (אופציונאלי),
Prevdoc DocType,סוג מסך קודם,
Parent Detail docname,פרטי אב של שם המסמך,
"Generate packing slips for packages to be delivered. Used to notify package number, package contents and its weight.","צור תלושי אריזה עבור חבילות שיימסרו. על מנת לציין מספר חבילה, תוכן האריזה ומשקלה.",
Indicates that the package is a part of this delivery (Only Draft),מסמן כי החבילה היא חלק ממשלוח זה (טיוטה בלבד),
From Package No.,מחבילה מספר,
Identification of the package for the delivery (for print),זיהוי של החבילה למשלוח (להדפסה),
To Package No.,חבילת מספר,
If more than one package of the same type (for print),אם ישנה חבילה אחת או יותר מאותו הסוג (להדפסה),
Package Weight Details,פרטי משקל החבילה,
The net weight of this package. (calculated automatically as sum of net weight of items),משקל הנטו של חבילה זו. (מחושב באופן אוטומטי כסכום של משקל הנטו של הפריטים),
Net Weight UOM,משקל נטו של יחידת המידה,
Gross Weight,משקל ברוטו,
The gross weight of the package. Usually net weight + packaging material weight. (for print),המשקל הכולל של החבילה. לרוב יחושב כמשקל הנטו + משקל חומרי אריזה. (להדפסה),
Gross Weight UOM,משקל ברוטו של יחידת המידה,
Packing Slip Item,תלוש אריזה של הפריט,
DN Detail,פרט DN, פרטי מספר דיגיטלי
Material Transfer for Manufacture,העברת חומרים לייצור,
Parent Warehouse,מחסן אב,
Price List Master,אשף מחיר המחירון,
Price List Name,שם מחיר המחירון,
Applicable for Countries,ישים למדינות,
Price List Country,מחיר מחירון לפי מדינה,
Time at which materials were received,הזמן שבו החומרים התקבלו,
Return Against Purchase Receipt,החזר למול קבלת רכישה,
Rate at which supplier's currency is converted to company's base currency,השיעור שבו המטבע של הספק מומר למטבע הבסיס של החברה,
Get Current Stock,קבל מלאי נוכחי,
Add / Edit Taxes and Charges,הוסף  / ערוך מסים ותשלומים,
Transporter Details,פרטי המוביל,
Vehicle Number,מספר רכב,
Vehicle Date,תאריך הרכב,
